year,carcass_present,bird_or_mammal,species_code,species_sci_name,species_common_name,species_itis,species,age_class,sex,condition,cause_of_death,alive,n
1995,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,4,NA,0,5
1995,1,bird,WCGR,Aechmophorus occident./clarkii,Western/Clark's Grebe,174502,WCGR: Western/Clark's Grebe (Aechmophorus occident./clarkii; ITIS: 174502),NA,U,4,NA,0,1
1995,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,2,NA,0,5
1995,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,3,NA,0,4
1995,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,4,NA,0,2
1995,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,0,NA,0,1
1995,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,2,NA,0,19
1995,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,3,NA,0,10
1995,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,4,NA,0,14
1995,1,bird,WGWH,Larus occid. x gluaces.,Western X Glaucous-winged Gull Hybrid,174371,WGWH: Western X Glaucous-winged Gull Hybrid (Larus occid. x gluaces.; ITIS: 174371),NA,M,2,NA,0,1
1995,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,F,3,NA,0,1
1995,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,F,4,NA,0,1
1995,1,bird,NA,NA,Unknown,174371,NA: Unknown (NA; ITIS: 174371),NA,U,0,NA,0,111
1996,1,bird,AGWT,Anas crecca,American Green-winged Teal,175081,AGWT: American Green-winged Teal (Anas crecca; ITIS: 175081),NA,F,3,NA,0,1
1996,1,bird,ALCI,"Alicdae (gen, sp)",Alcid (unidentified),176967,"ALCI: Alcid (unidentified) (Alicdae (gen, sp); ITIS: 176967)",NA,U,4,NA,0,2
1996,1,bird,AMCO,Fulica americana,American Coot,176292,AMCO: American Coot (Fulica americana; ITIS: 176292),NA,U,4,NA,0,1
1996,1,bird,BIRD,"Aves (gen, sp)",Bird (unidentified marine/non-marine),174371,"BIRD: Bird (unidentified marine/non-marine) (Aves (gen, sp); ITIS: 174371)",NA,U,2,NA,0,1
1996,1,bird,BIRD,"Aves (gen, sp)",Bird (unidentified marine/non-marine),174371,"BIRD: Bird (unidentified marine/non-marine) (Aves (gen, sp); ITIS: 174371)",NA,U,3,NA,0,1
1996,1,bird,BLKI,Rissa tridactyla,Black-legged Kittiwake,176875,BLKI: Black-legged Kittiwake (Rissa tridactyla; ITIS: 176875),NA,U,2,NA,0,1
1996,1,bird,BLKI,Rissa tridactyla,Black-legged Kittiwake,176875,BLKI: Black-legged Kittiwake (Rissa tridactyla; ITIS: 176875),NA,U,4,NA,0,1
1996,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,2,NA,0,9
1996,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,3,NA,0,12
1996,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,4,NA,0,10
1996,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,2,NA,0,3
1996,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,3,NA,0,1
1996,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,4,NA,0,3
1996,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,3,NA,0,1
1996,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,4,NA,0,1
1996,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,2,NA,0,2
1996,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,3,NA,0,2
1996,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,4,NA,0,2
1996,1,bird,COLO,Gavia immer,Common Loon,174469,COLO: Common Loon (Gavia immer; ITIS: 174469),NA,U,2,NA,0,1
1996,1,bird,COMU,Uria aalge,Common Murre,176974,COMU: Common Murre (Uria aalge; ITIS: 176974),NA,U,0,NA,0,3
1996,1,bird,COMU,Uria aalge,Common Murre,176974,COMU: Common Murre (Uria aalge; ITIS: 176974),NA,U,2,NA,0,19
1996,1,bird,COMU,Uria aalge,Common Murre,176974,COMU: Common Murre (Uria aalge; ITIS: 176974),NA,U,3,NA,0,19
1996,1,bird,COMU,Uria aalge,Common Murre,176974,COMU: Common Murre (Uria aalge; ITIS: 176974),NA,U,4,NA,0,10
1996,1,bird,CORM,Phalacrocorax (sp),Cormorant (unidentified),174713,CORM: Cormorant (unidentified) (Phalacrocorax (sp); ITIS: 174713),NA,U,2,NA,0,1
1996,1,bird,CORM,Phalacrocorax (sp),Cormorant (unidentified),174713,CORM: Cormorant (unidentified) (Phalacrocorax (sp); ITIS: 174713),NA,U,4,NA,0,1
1996,1,bird,GRSC,Aythya marila,Greater Scaup,175130,GRSC: Greater Scaup (Aythya marila; ITIS: 175130),NA,M,2,NA,0,1
1996,1,bird,GULL,Larus (sp),Gull (unidentified),176803,GULL: Gull (unidentified) (Larus (sp); ITIS: 176803),NA,U,0,NA,0,1
1996,1,bird,GULL,Larus (sp),Gull (unidentified),176803,GULL: Gull (unidentified) (Larus (sp); ITIS: 176803),NA,U,2,NA,0,1
1996,1,bird,GULL,Larus (sp),Gull (unidentified),176803,GULL: Gull (unidentified) (Larus (sp); ITIS: 176803),NA,U,3,NA,0,1
1996,1,bird,GULL,Larus (sp),Gull (unidentified),176803,GULL: Gull (unidentified) (Larus (sp); ITIS: 176803),NA,U,4,NA,0,7
1996,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,U,2,NA,0,2
1996,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,U,3,NA,0,3
1996,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,U,4,NA,0,3
1996,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),NA,U,2,NA,0,1
1996,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),NA,U,4,NA,0,2
1996,1,bird,HERG,Larus argentatus,Herring Gull,176824,HERG: Herring Gull (Larus argentatus; ITIS: 176824),NA,U,3,NA,0,2
1996,1,bird,MAGO,Limosa fedoa,Marbled Godwit,176686,MAGO: Marbled Godwit (Limosa fedoa; ITIS: 176686),NA,U,4,NA,0,1
1996,1,bird,MEGU,Larus canus,Mew Gull,176832,MEGU: Mew Gull (Larus canus; ITIS: 176832),NA,U,4,NA,0,1
1996,1,bird,NOFU,Fulmarus glacialis,Northern Fulmar,174536,NOFU: Northern Fulmar (Fulmarus glacialis; ITIS: 174536),NA,U,2,NA,0,3
1996,1,bird,NOFU,Fulmarus glacialis,Northern Fulmar,174536,NOFU: Northern Fulmar (Fulmarus glacialis; ITIS: 174536),NA,U,3,NA,0,7
1996,1,bird,NOFU,Fulmarus glacialis,Northern Fulmar,174536,NOFU: Northern Fulmar (Fulmarus glacialis; ITIS: 174536),NA,U,4,NA,0,9
1996,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,U,2,NA,0,3
1996,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,U,3,NA,0,2
1996,1,bird,PALO,Gavia pacifica,Pacific Loon,174475,PALO: Pacific Loon (Gavia pacifica; ITIS: 174475),NA,U,4,NA,0,3
1996,1,bird,PECO,Phalacrocorax pelagicus,Pelagic Cormorant,174725,PECO: Pelagic Cormorant (Phalacrocorax pelagicus; ITIS: 174725),NA,U,0,NA,0,1
1996,1,bird,PECO,Phalacrocorax pelagicus,Pelagic Cormorant,174725,PECO: Pelagic Cormorant (Phalacrocorax pelagicus; ITIS: 174725),NA,U,3,NA,0,1
1996,1,bird,PECO,Phalacrocorax pelagicus,Pelagic Cormorant,174725,PECO: Pelagic Cormorant (Phalacrocorax pelagicus; ITIS: 174725),NA,U,4,NA,0,1
1996,1,bird,PIGU,Cepphus columba,Pigeon Guillemot,176991,PIGU: Pigeon Guillemot (Cepphus columba; ITIS: 176991),NA,U,3,NA,0,1
1996,1,bird,RBGU,Larus delawarensis,Ring-billed Gull,176830,RBGU: Ring-billed Gull (Larus delawarensis; ITIS: 176830),NA,U,3,NA,0,1
1996,1,bird,REPH,Phalaropus fulicarius,Red Phalarope,176734,REPH: Red Phalarope (Phalaropus fulicarius; ITIS: 176734),NA,F,2,NA,0,1
1996,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,3,NA,0,2
1996,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,4,NA,0,1
1996,1,bird,RNPH,Phalaropus lobatus,Red-necked Phalarope,176735,RNPH: Red-necked Phalarope (Phalaropus lobatus; ITIS: 176735),NA,U,4,NA,0,1
1996,1,bird,ROGO,Chen rossii,Ross's Goose,175041,ROGO: Ross's Goose (Chen rossii; ITIS: 175041),NA,U,2,NA,0,1
1996,1,bird,ROPI,Columba livia,Rock Pigeon,177071,ROPI: Rock Pigeon (Columba livia; ITIS: 177071),NA,U,3,NA,0,1
1996,1,bird,ROPI,Columba livia,Rock Pigeon,177071,ROPI: Rock Pigeon (Columba livia; ITIS: 177071),NA,U,4,NA,0,1
1996,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),NA,U,2,NA,0,1
1996,1,bird,RWBL,Agelaius phoeniceus,Red-winged Blackbird,179045,RWBL: Red-winged Blackbird (Agelaius phoeniceus; ITIS: 179045),NA,M,3,NA,0,1
1996,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,3,NA,0,2
1996,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,4,NA,0,2
1996,1,bird,SRTS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SRTS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),NA,U,4,NA,0,1
1996,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,2,NA,0,1
1996,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,2,NA,0,4
1996,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,3,NA,0,2
1996,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,4,NA,0,2
1996,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,0,NA,0,1
1996,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,4,NA,0,1
1996,1,bird,TUVU,Cathartes aura,Turkey Vulture,175265,TUVU: Turkey Vulture (Cathartes aura; ITIS: 175265),NA,U,2,NA,0,1
1996,1,bird,WCGR,Aechmophorus occident./clarkii,Western/Clark's Grebe,174502,WCGR: Western/Clark's Grebe (Aechmophorus occident./clarkii; ITIS: 174502),NA,U,0,NA,0,1
1996,1,bird,WCGR,Aechmophorus occident./clarkii,Western/Clark's Grebe,174502,WCGR: Western/Clark's Grebe (Aechmophorus occident./clarkii; ITIS: 174502),NA,U,2,NA,0,3
1996,1,bird,WCGR,Aechmophorus occident./clarkii,Western/Clark's Grebe,174502,WCGR: Western/Clark's Grebe (Aechmophorus occident./clarkii; ITIS: 174502),NA,U,3,NA,0,2
1996,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,0,NA,0,2
1996,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,2,NA,0,9
1996,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,3,NA,0,6
1996,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,4,NA,0,2
1996,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,2,NA,0,1
1996,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,3,NA,0,1
1996,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,0,NA,0,1
1996,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,2,NA,0,25
1996,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,3,NA,0,20
1996,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,4,NA,0,31
1996,1,bird,WESA,Calidris mauri,Western Sandpiper,176668,WESA: Western Sandpiper (Calidris mauri; ITIS: 176668),NA,U,4,NA,0,1
1996,1,bird,WGWH,Larus occid. x gluaces.,Western X Glaucous-winged Gull Hybrid,174371,WGWH: Western X Glaucous-winged Gull Hybrid (Larus occid. x gluaces.; ITIS: 174371),NA,U,2,NA,0,1
1996,1,bird,WGWH,Larus occid. x gluaces.,Western X Glaucous-winged Gull Hybrid,174371,WGWH: Western X Glaucous-winged Gull Hybrid (Larus occid. x gluaces.; ITIS: 174371),NA,U,3,NA,0,1
1996,1,bird,WILL,Tringa semipalmata,Willet,824147,WILL: Willet (Tringa semipalmata; ITIS: 824147),NA,U,4,NA,0,1
1996,1,bird,NA,NA,Unknown,174371,NA: Unknown (NA; ITIS: 174371),NA,U,0,NA,0,149
1997,1,bird,ALCD,NA,Unidentified Alcid,176967,ALCD: Unidentified Alcid (NA; ITIS: 176967),0,U,2,4,0,1
1997,1,bird,ALCD,NA,Unidentified Alcid,176967,ALCD: Unidentified Alcid (NA; ITIS: 176967),0,U,4,4,0,1
1997,1,bird,ALCD,NA,Unidentified Alcid,176967,ALCD: Unidentified Alcid (NA; ITIS: 176967),NA,U,3,4,0,2
1997,1,bird,ALCD,NA,Unidentified Alcid,176967,ALCD: Unidentified Alcid (NA; ITIS: 176967),NA,U,4,4,0,11
1997,1,bird,AMCO,Fulica americana,American Coot,176292,AMCO: American Coot (Fulica americana; ITIS: 176292),NA,U,2,NA,0,3
1997,1,bird,ANMU,Synthliboramphus antiquus,Ancient Murrelet,177008,ANMU: Ancient Murrelet (Synthliboramphus antiquus; ITIS: 177008),NA,U,2,4,0,1
1997,1,bird,ANMU,Synthliboramphus antiquus,Ancient Murrelet,177008,ANMU: Ancient Murrelet (Synthliboramphus antiquus; ITIS: 177008),NA,U,2,NA,0,1
1997,1,bird,ANMU,Synthliboramphus antiquus,Ancient Murrelet,177008,ANMU: Ancient Murrelet (Synthliboramphus antiquus; ITIS: 177008),NA,U,3,4,0,1
1997,1,bird,ARLO,Gavia arctica,Arctic Loon,174471,ARLO: Arctic Loon (Gavia arctica; ITIS: 174471),NA,U,4,4,0,1
1997,1,bird,ASSP,Oceanodroma homochroa,Ashy Storm-Petrel,174634,ASSP: Ashy Storm-Petrel (Oceanodroma homochroa; ITIS: 174634),NA,U,4,NA,0,1
1997,1,bird,BCNH,Nycticorax nycticorax,Black-crowned Night-Heron,174832,BCNH: Black-crowned Night-Heron (Nycticorax nycticorax; ITIS: 174832),NA,U,3,NA,0,1
1997,1,bird,BFAL,Diomedea nigripes,Black-footed Albatross,174516,BFAL: Black-footed Albatross (Diomedea nigripes; ITIS: 174516),NA,U,3,4,0,1
1997,1,bird,BIRD,"Aves (gen, sp)",Bird (unidentified marine/non-marine),174371,"BIRD: Bird (unidentified marine/non-marine) (Aves (gen, sp); ITIS: 174371)",NA,U,3,NA,0,1
1997,1,bird,BIRD,"Aves (gen, sp)",Bird (unidentified marine/non-marine),174371,"BIRD: Bird (unidentified marine/non-marine) (Aves (gen, sp); ITIS: 174371)",NA,U,4,NA,0,2
1997,1,bird,BIRD,NA,Unknown,174371,BIRD: Unknown (NA; ITIS: 174371),NA,U,4,2,0,1
1997,1,bird,BLKI,Rissa tridactyla,Black-legged Kittiwake,176875,BLKI: Black-legged Kittiwake (Rissa tridactyla; ITIS: 176875),NA,U,2,NA,0,1
1997,1,bird,BLKI,Rissa tridactyla,Black-legged Kittiwake,176875,BLKI: Black-legged Kittiwake (Rissa tridactyla; ITIS: 176875),NA,U,3,NA,0,1
1997,1,bird,BLSC,Melanitta americana,Black Scoter,175171,BLSC: Black Scoter (Melanitta americana; ITIS: 175171),NA,M,3,NA,0,1
1997,1,bird,BOGU,Chroicocephalus philadelphia,Bonaparte's Gull,824040,BOGU: Bonaparte's Gull (Chroicocephalus philadelphia; ITIS: 824040),NA,U,2,NA,0,1
1997,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),0,U,2,4,0,1
1997,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),1,U,3,4,0,1
1997,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,2,2,0,1
1997,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,2,4,0,12
1997,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,2,NA,0,15
1997,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,3,2,0,2
1997,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,3,4,0,16
1997,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,3,NA,0,16
1997,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,4,4,0,30
1997,1,bird,BRAC,Phalacrocorax penicillatus,Brandt's Cormorant,174724,BRAC: Brandt's Cormorant (Phalacrocorax penicillatus; ITIS: 174724),NA,U,4,NA,0,8
1997,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,0,NA,0,1
1997,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,2,4,0,2
1997,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,3,4,0,3
1997,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,3,NA,0,6
1997,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,4,4,0,11
1997,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,4,NA,0,4
1997,1,bird,BTPI,Patagioenas fasciata,Band-tailed Pigeon,676899,BTPI: Band-tailed Pigeon (Patagioenas fasciata; ITIS: 676899),NA,U,4,NA,0,1
1997,1,bird,BUFF,Bucephala albeola,Bufflehead,175145,BUFF: Bufflehead (Bucephala albeola; ITIS: 175145),NA,F,2,NA,0,1
1997,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,3,4,0,1
1997,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,4,NA,0,1
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,F,2,4,0,1
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,F,3,4,0,1
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,M,4,4,0,1
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,U,3,4,0,2
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,F,2,4,0,1
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,F,3,4,0,1
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,F,3,NA,0,1
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,1,4,0,1
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,2,4,0,3
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,2,NA,0,6
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,3,4,0,10
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,3,NA,0,6
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,4,4,0,4
1997,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,4,NA,0,4
1997,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,2,4,0,5
1997,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,2,NA,0,2
1997,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,3,NA,0,1
1997,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,4,4,0,1
1997,1,bird,COLO,Gavia immer,Common Loon,174469,COLO: Common Loon (Gavia immer; ITIS: 174469),NA,U,4,NA,0,1
1997,1,bird,COLO,Gavia immer,Comon Loon,174469,COLO: Comon Loon (Gavia immer; ITIS: 174469),NA,U,2,4,0,3
1997,1,bird,COLO,Gavia immer,Comon Loon,174469,COLO: Comon Loon (Gavia immer; ITIS: 174469),NA,U,3,4,0,6
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,2,2,0,1
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,2,4,0,5
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,3,2,0,1
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,3,4,0,10
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,4,4,0,7
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),1,U,2,4,0,7
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),1,U,3,4,0,10
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),1,U,4,4,0,10
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,0,4,0,2
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,1,4,0,1
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,2,4,0,221
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,2,5,0,5
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,3,2,0,3
1997,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,3,4,0,200
